id,object_id,qualification,roles,productionPlaces,maker_name
20580,d6e8abc71383d8602df4,,painter,Northern Netherlands,anonymous
20581,d6ea78271d8b2a5521c9,copy after,painter,,Jan Brueghel (I)
20582,d6ece7fcae7a3946b539,,print maker,,David van der Kellen (1804-1879)
20583,d6ed7f74dcab98ab0db6,mentioned on object,,Sumatra,Stafhell & Kleingrothe
20584,d6ede23d0de19d4b3e00,,print maker,Southern Netherlands,anonymous
20585,d6f8c1184b67c948d297,workshop of,print maker,Amsterdam,Bernard Picart
20586,d6fb6f345dc623ca1d6e,mentioned on object,painter,,Adriaen Coorte
20587,d6fd6e3e6ef2722983ad,mentioned on object,,,G. Lekegian & Co.
20588,d7002f75059d27b89d99,,print maker,Amsterdam,Caspar Luyken
20589,d700922870f2383ad19a,,,Rotterdam,anonymous
20590,d7068a060777349cb6fc,,painter,,Nicolaes Pietersz. Berchem
20591,d70e99e1891192c24111,attributed to,,London,C.M. Ferrier & F. von Martens
20592,d70f78911376cf08a569,,,Netherlands,Henry Pauw van Wieldrecht
20593,d710e259d18f05306a25,,painter,,Nicolaes Eliasz. Pickenoy
20594,d711f8d4999e0d473e16,,print maker,Amsterdam,Jan Harmensz. Muller
20595,d71781d1a11105b0a052,,painter,,Jean Fournier
20596,d717dff4023552932510,mentioned on object,,Amsterdam,Peter Carstensen
20597,d7184a2410f5f8541ae7,mentioned on object,print maker,,Pieter Nolpe
20598,d719012e10dd00947ccf,mentioned on object,print maker,Cologne,Johann Sadeler (I)
20599,d71bf9ccfe83a23f4748,mentioned on object,print maker,France,Louis de Châtillon
20600,d72269ff60ba8a253b40,attributed to,,Great Britain,Henry Pauw van Wieldrecht
20601,d72293e757b118455086,,,unknown,Claudine Sudre
20602,d723431de32f165c6af4,,painter,,Benjamin Samuel Bolomey
20603,d723dc67daa3b46b4262,,print maker,Northern Netherlands,Hendrick Hondius (I)
20604,d728a0f129c613b1e6da,mentioned on object,print maker,unknown,Johann Sadeler (I)
20605,d7308e21cc419a54c12d,,painter,Low Countries,anonymous
20606,d738a7c2c0c8321cba72,mentioned on object,print maker,The Hague,Werner van den Valckert
20607,d73bf5a7ef0875d99855,attributed to,painter,,Johan de Lagoor
20608,d73c8455a0c76e08621f,mentioned on object,print maker,Rotterdam,Theodorus de Roode
20609,d73e8e3eb27680b534cd,mentioned on object,print maker,,Antoine Alexandre Joseph Cardon
20610,d73fcb0d3a6c8a397962,,painter,,Cornelis Ketel
20611,d747e013d1d1cf74f030,,,Naples,Giorgio Sommer
20612,d74ef2a5980ddfe2c762,attributed to,print maker,Netherlands,Johannes Jacobsz van den Aveele
20613,d74f5cb0f8b97a711ae7,mentioned on object,print maker,Antwerp,Paulus Pontius
20614,d754d27e2fa6123a1675,,,,L. Heldring
20615,d755e790e1cc668d1488,attributed to,,Rome,Altobelli & Molins
20616,d756c3891be3f3fca736,,,Amsterdam,Cornelis Ploos van Amstel
20617,d75733bfdabaf8adb0a0,mentioned on object,print maker,,Johann Sadeler (I)
20618,d75dacc00dbc09d9d0e4,attributed to,,Maastricht,anoniem (Monumentenzorg)
20619,d76060da41d5c1c93107,mentioned on object,print maker,,Daniël Veelwaard (I)
20620,d76141b4a8bbd851ff01,mentioned on object,,Brussels,E. Cornelisse
20621,d7635046f8e724752a72,mentioned on object,print maker,Cologne,Johann Sadeler (I)
20622,d7639b8e3feef18c106a,,,,Charles Thurston Thompson
20623,d765fcc1079e8dd68fb5,,print maker,,Raphaël Sadeler (I)
20624,d766aa7bde9434699b1f,,,Netherlands,anonymous
20625,d76947988979922607eb,,print maker,Amsterdam,Abraham Rademaker
20626,d76c4147cffca1b37339,signed by artist,,,Samuel Bourne
20627,d76c522d89bcfeb8a7cd,,,,anonymous
20628,d76daf925b561ffecf85,attributed to,,Great Britain,Henry Pauw van Wieldrecht
20629,d76db5a41ad1e93a7d4b,,print maker,,Daniël Veelwaard (I)
20630,d77345418e9a64296c53,,,,Hanns Hanfstaengl
20631,d775285ce9984d4b4da1,,painter,,Pieter van der Werff
20632,d779fe90764a6fc33fcc,,,Venice,anonymous
20633,d77bc619f7ba1f140d7f,attributed to,painter,,Hendrik Gerritsz. Pot
20634,d77efb3ebc1d048cfb2a,,,Netherlands,Jacob Olie jr.
20635,d77fba2b069b58d401d6,,,Netherlands,anonymous
20636,d7839e0dbb8007c22d5e,,,,anonymous
20637,d78498aa1edbfe5c81d8,,print maker,,Caspar Luyken
20638,d78690c1b8aa91647937,attributed to,,Norway,Paul Güssfeldt
20639,d7884f7274f027ff3bcf,mentioned on object,print maker,Antwerp,Paulus Pontius
20640,d789d7bebcf740b7416d,,painter,,Jan Toorop
20641,d78b9e56b6c8f7d11df0,manner of,painter,,Cornelis de Man
20642,d79aa4c29c02bb4c5d83,,,unknown,anonymous
20643,d79e309e1994bbd74d96,mentioned on object,,,Ludwig Schaller
20644,d7a0769c8c1c9a7a2076,,print maker,Northern Netherlands,Romeyn de Hooghe
20645,d7a1df7d61734d826d99,,intermediary draughtsman,,Bernard Picart
20646,d7a7316f0dab56c7dc09,possibly,,,O. Hisgen & Co.
20647,d7ab3ee8def5a96835c0,mentioned on object,print maker,,Thomas Hellyer
20648,d7ad3f55b4d356e0369a,mentioned on object,print maker,unknown,Raphaël Sadeler (I)
20649,d7b03bbc70aac079c49d,,painter,,Andreas Schelfhout
20650,d7b101d8ec6ddd5c486e,,,Surabaya,Herman Salzwedel
20651,d7b13be04d68d3a6130b,mentioned on object,,,Bonfils
20652,d7b1a8d637fd2ef34130,mentioned on object,,France,A. Mansuy
20653,d7b1dc2377244d3a62dd,,painter,Netherlands,Christoffel Bisschop
20654,d7b37019bdfccc458db9,,,Pompeii,Giorgio Sommer
20655,d7b7d22591deb38acd29,,,,Atelier Kurkdjian
20656,d7c19e6ed8145c15774d,workshop of,print maker,Amsterdam,Bernard Picart
20657,d7c787f28f57cad1e0cc,,,,L. Heldring
20658,d7c9b1754b426634ed54,,painter,,Adolphe Joseph Thomas Monticelli
20659,d7ce5c4cd8bdb38136fd,mentioned on object,,,Wilhelm Ivens
20660,d7ceb89b49bc20f2a9c6,mentioned on object,,France,Berthaud Frères
20661,d7d0c85b7a045f01a0d1,,print maker,Amsterdam,Pieter van Gunst
20662,d7d2504026b020234843,,painter,,Georg Eduard Otto Saal
20663,d7d6ff9c6d6f3e6db1ae,attributed to,painter,,Jan Weissenbruch
20664,d7d8af6f76dfaf6ae11b,,painter,,Maarten van Heemskerck
20665,d7d8d09bbe077ccc6d9b,,print maker,Amsterdam,Jan Luyken
20666,d7d9542b907da9f05e65,,painter,,Jan Kamphuijsen
20667,d7ddea716beb57cf24ea,mentioned on object,print maker,Venice,Johann Sadeler (I)
20668,d7de4400eb0328583de2,mentioned on object,print maker,Northern Netherlands,Theodoor Koning
20669,d7dfff1b0e1a4bad0e02,attributed to,,Brussels,Jacques Lalaing
20670,d7e2c37799f35ab713c7,mentioned on object,print maker,Paris,Harmanus van Loon
20671,d7e53919232b06f61615,,,,anonymous
20672,d7e63aa31bbb90760f90,workshop of,print maker,Amsterdam,Bernard Picart
20673,d7e6982de5205cc253a4,,,,Bernhard Johannes
20674,d7e7f20b2f6cc28bfc8f,mentioned on object,,,Edmond Bacot
20675,d7eaa98dc5feea8950b5,,,,L. Heldring
20676,d7eac71353163ff0a1c4,,,,anonymous
20677,d7ebbe430cb96a8bc15c,,painter,,Anton Mauve
20678,d7ef155612486b4dc1d7,possibly,,Amsterdam,Albert Greiner
20679,d7f9f95beaf53236f181,,,,anonymous
20680,d7fb82ddfc36a3d47910,circle of,painter,,Cornelis Engebrechtsz
20681,d7fc8c717abc49a13bd9,mentioned on object,,Middelburg,Jan Wendel Gerstenhauer Zimmerman
20682,d7fd8d64d93a781cb53b,attributed to,print maker,Haarlem,Dirck Volckertsz. Coornhert
20683,d80020eb25c2cf3417e6,mentioned on object,print maker,,Gilles Demarteau
20684,d80a39688e3d66b62e9a,,,Italy,Agostino Mitelli
20685,d810fedb7bb982f0c7e1,mentioned on object,print maker,Northern Netherlands,Theodoor Koning
20686,d814b542cd3f20caa41a,,,,Geldolph Adriaan Kessler
20688,d816635d3b591a07fc08,mentioned on object,intermediary draughtsman,,Pietro Camporesi (I)
20687,d816635d3b591a07fc08,mentioned on object,print maker,Rome,Giovanni Ottaviani
20689,d81d55e659a72c05231a,,painter,,Dirck van Delen
20690,d8236d1bc00508303c67,mentioned on object,,Amsterdam,Franz Hanfstaengl
20691,d825edfcb6c58e0e0b95,,painter,,Jacob van Loo
20692,d8277640e637d5f4989c,mentioned on object,print maker,Amsterdam,Jan Harmensz. Muller
20693,d827954a0cdaab8c6514,,,Netherlands,Jacob Olie jr.
20694,d827a3c2a40d2ff76542,,painter,,Johannes Tavenraat
20695,d82afaae6b3209a576e3,attributed to,print maker,unknown,Johann Sadeler (I)
20696,d837a66db50dd40d24e9,,print maker,,Jacob Lutma
20697,d8396d857f32dd08fdde,,print maker,Amsterdam,Jan Luyken
20698,d839ad060b5b23b0a800,mentioned on object,,,Jacob Swaab
20699,d839be6e8de10655b6d3,,painter,,Joos de Momper (II)
20700,d83ce05183afe6cce125,,,,L. Heldring
20701,d83dc746ebf96e1c5199,mentioned on object,print maker,France,Pierre Lepautre
20702,d83e2456806de5eb1757,,painter,,Michiel Nouts
20703,d83e5ae6db0d3479f1ed,,,,Andries Jager
20704,d83fdba5e9bf29b297a1,mentioned on object,print maker,Antwerp,Johann Sadeler (I)
20705,d83fe0311f7e3cd95611,mentioned on object,print maker,Paris,Theodoor van Thulden
20706,d840a303e5c9b18e44fb,mentioned on object,print maker,Amsterdam,Abraham Rademaker
20707,d8450a88a4e9351ee32e,mentioned on object,print maker,The Hague,Werner van den Valckert
20708,d8450ea90a04bd71e8b1,,painter,Rome,Jacob Ferdinand Voet
20709,d84879dbbd484da9ff5a,mentioned on object,,France,Étienne Neurdein
20710,d84b18a44ca594e9b80c,mentioned on object,,Dordrecht,Sebastiaan Alphonse Van Besten
20711,d84b38a9b00388ec0a47,mentioned on object,print maker,Cologne,Johann Sadeler (I)
20712,d84b599de99aaf00a05c,,print maker,,Jacob Lutma
20713,d84df184df3c5e0717ad,workshop of,print maker,Amsterdam,Bernard Picart
20714,d84f7022b087dbc65fa5,,,Japan,Geldolph Adriaan Kessler
20715,d85051290e1796837b82,mentioned on object,print maker,Northern Netherlands,Romeyn de Hooghe
20716,d85177a63a9910e7cd3c,mentioned on object,print maker,Amsterdam,Jacob van der Schley
20717,d853e4ff4ad94368382e,,,Paris,G. Dangereux
20718,d854432f89c0efe358f5,mentioned on object,print maker,Amsterdam,Jan Frederik Christiaan Reckleben
20719,d854fe65509fe4479d3d,,print maker,Northern Netherlands,anonymous
20720,d8555d1b9313be5985d1,attributed to,,,anoniem (Monumentenzorg)
20721,d8555d1b9313be5985d1,possibly,,,A.J.M. Mulder
20722,d855e18ab7ea8e0a91ce,,painter,,Nicolaas Pieneman
20723,d858ed14d01e4fb82a7e,,painter,,Aert de Gelder
20724,d85c7c7b045e2044cc6f,,painter,,Willem Claesz. Heda
20725,d85d9597a13f22c25fbc,mentioned on object,,Amsterdam,Atelier Prinses
20726,d8631cc1ff37f2a39737,,painter,,Paulus Hennekyn
20727,d8653d28c38c0bb3cf3a,,print maker,Southern Netherlands,Cornelis Galle (I)
20728,d865f6903e7c316ed5a2,,,Java,Isidore Kinsbergen
20729,d86dfcfeee8c866aa603,possibly,painter,,anonymous
20730,d86f093c103aafeb7dbb,signed by artist,painter,Netherlands,Carel Lodewijk Hansen
20731,d873d5989f5860ee9e90,mentioned on object,print maker,Japan,Toyohara Kunichika
20732,d875554b9110ba439c2d,,painter,,Willem van de Velde (I)
20733,d8760d6a35ac965a52ce,mentioned on object,print maker,Antwerp,Johann Sadeler (I)
20734,d87b6edb13390d603e08,,,,anonymous
20735,d87fa0736be8b0d8096e,,painter,Amsterdam,Willem Schellinks
20736,d880368eb67513b3a73d,copy after,painter,Low Countries,anonymous
20737,d88066a8518fb68f0285,,painter,,Johannes Stroebel
20738,d88398d0846551e20394,mentioned on object,,Paris,Bisson Frères
20739,d88d27e0e26a0e1e820a,,,Batavia,Woodbury & Page
20740,d88e71da104ef03959e4,mentioned on object,print maker,,Louis Surugue
20741,d891d0cd25679fa9dd5a,,,,anonymous
20742,d89550c519d82a8f8de4,,,,Henry Pauw van Wieldrecht
20743,d8962a7f4cb41d5fa5b8,,painter,,anonymous
20744,d89ba9215036ee3cf454,,,Netherlands,anonymous
20745,d89cea6b0d5ea862bd4d,,,Den Helder,Willem Frederik Boelsums
20746,d89d61398d378b88f201,,,,Ludovico Tuminello
20747,d89ddd4a6c83327ab942,,print maker,Low Countries,anonymous
20748,d89f368aad33cfa8fd26,mentioned on object,print maker,The Hague,Charles Rochussen
20749,d89f669bc25e2e8e0b42,,,Suriname,Théodore van Lelyveld
20750,d8a3495191e4fecdfb6a,,print maker,Antwerp,Gaspar Bouttats
20751,d8a667200daa4c8afc67,,,,anonymous
20752,d8a8ef4fed218d13e6b7,,print maker,Amsterdam,Jan Luyken
20753,d8af57bf572d2707433e,mentioned on object,,,Brismontier
20754,d8aff3fb164da9681359,,,,Geldolph Adriaan Kessler
20755,d8bca819711fb46092c9,,intermediary draughtsman,,Juste Aurèle Meissonnier
20756,d8bf91767055659b0515,mentioned on object,print maker,Amsterdam,Daniël Veelwaard (I)
20757,d8c1951b409d73bdddd8,mentioned on object,painter,Netherlands,Alexander Hugo Bakker Korff
20758,d8c3a202769d97cdbcd3,,print maker,Northern Netherlands,Theodoor Koning
20759,d8c5efe42651bf88e10b,,,,Christiaan Benjamin Nieuwenhuis
20760,d8cab88e0af8e7abce4a,possibly,,France,Henry Pauw van Wieldrecht
20761,d8cb4f864bed72680f97,attributed to,,,Samuel Bourne
20762,d8cbdb19f9c761f17e5f,mentioned on object,print maker,,Raphaël Sadeler (II)
20763,d8cbec9f1aa75aa05f45,attributed to,,The Hague,Maurits Verveer
20764,d8ccf1e8ab9cb9de8351,mentioned on object,,Java,Woodbury & Page
20765,d8cd39a5e55b7979ee4e,attributed to,,London,C.M. Ferrier & F. von Martens
20766,d8d7fa34583d79a0cd52,mentioned on object,,,M.J. Stelma Oz.
20767,d8d982629b32cb8e280f,mentioned on object,,,Auguste Garcin
20768,d8dc5375ab9663abc64e,,painter,Netherlands,Willem van de Velde (II)
20769,d8dffae6c9af27dd4201,mentioned on object,print maker,Germany,Albrecht Altdorfer
20770,d8e09981a8002ca2aff5,workshop of,print maker,Haarlem,Hendrick Goltzius
20771,d8e2cd78e3419d688c87,attributed to,,Netherlands,Richard Tepe
20772,d8eb7947fd9ef08f3c95,possibly,print maker,,P. Moithey (l'ainé)
20773,d8eb7947fd9ef08f3c95,possibly,intermediary draughtsman,,P. Moithey (l'ainé)
20774,d8ecb72e83815afeeead,mentioned on object,print maker,Amsterdam,Bernard Picart
20775,d8ef2c3fd1e4c9c2b80e,,painter,,Dirck van Baburen
20776,d8f38d65ca3eb817cba4,,print maker,Amsterdam,Henricus Wilhelmus Couwenberg
20777,d8f425f5ff7ade963e7c,attributed to,,,Johanna Margaretha Piek
20778,d8f589b484c699a2d30d,mentioned on object,print maker,Switzerland,Johan Jakob Biedermann
20779,d8f7e9471d82024187b8,mentioned on object,print maker,Venice,Raphaël Sadeler (I)
20780,d8f988aa12f85754bf06,,,Netherlands,Jacob Olie jr.
20781,d8fd24f13cf05a72ced6,mentioned on object,,,Jelle Christiaan Puist
20782,d8feab76bb74f395627b,mentioned on object,,Paris,Adolphe Legros
20783,d9019334bd948d840905,,print maker,Netherlands,Romeyn de Hooghe
20784,d906936ccff6e9fd963c,mentioned on object,print maker,Amsterdam,Jan Harmensz. Muller
20785,d906d672400508d36bd5,,painter,,Ludolf Bakhuysen
20786,d909b0adab3a45a67404,mentioned on object,,,Kornelis Willem Schorteldoek
20787,d90de1bd695dc543d627,mentioned on object,print maker,Paris,Gabriel Huquier
20788,d90de1bd695dc543d627,mentioned on object,,,Juste Aurèle Meissonnier
20789,d90f1dd4cd0dafb56547,attributed to,,,Alfredo Noack
20790,d913ba48db6261d8ddf1,,print maker,Netherlands,Jacob van Rees
20791,d915035c995dd9f7882d,,painter,Netherlands,Louis Apol
20792,d91677baeb47a9386efe,,,,Hendrick de Keyser (I)
20793,d9172222a4241af40cee,mentioned on object,,,Albrecht Dürer
20794,d917af9c210d34e3490e,,print maker,Amsterdam,Daniël Veelwaard (I)
20795,d91bc70ee46a66b3e9b5,mentioned on object,print maker,Antwerp,Paulus Pontius
20796,d91deaa6c7210ff15d5c,mentioned on object,print maker,Amsterdam,Daniël Veelwaard (I)
20797,d92083d0f230fb9a2280,attributed to,,Great Britain,Henry Pauw van Wieldrecht
20798,d920fdffa287203f9648,,,Batavia,Woodbury & Page
20799,d926084ca64f783c9da2,mentioned on object,,Amsterdam,Jacob van der Schley
20800,d92f2a16222e24b8c69c,mentioned on object,,Paris,Félix-Jacques Moulin
20801,d92f6741ec338ae1fe5a,attributed to,,Amsterdam,anoniem (Monumentenzorg)
20802,d9302c8348d46abc557d,mentioned on object,print maker,Leiden,Pieter de Mare
20803,d930b8255b70f0f0f91e,attributed to,,Venice,Johanna Margaretha Piek
20804,d935a8f6728febf93d0e,,,,Charles Piazzi Smyth
20805,d9380daaeb50bf49d811,mentioned on object,print maker,Northern Netherlands,Jan van Vianen
20806,d93ee1e00d20524179be,attributed to,,,Alfredo Noack
20807,d940766c70f497b0f668,,print maker,,Johann Friedrich Gottlieb Unger
20808,d940cdfd6252411e1cbe,attributed to,,Italy,Gustave Eugène Chauffourier
20809,d942fc9480655052c3d0,,painter,,Michael Sweerts
20810,d94334216d64a59cdae1,,print maker,France,anonymous
20811,d945bffd00e82215377c,mentioned on object,print maker,,Etienne Claude Voysard
20812,d9460e282a21fe89e133,,,,Adolphe Braun et Cie.
20813,d9466cb57ec7e46488f3,mentioned on object,,Amsterdam,Cor Jaring
20814,d94be50d1b0b91fbe255,,painter,,Jan Kamphuijsen
20815,d94c8785998c3f1200da,,,"Dutch East Indies, The",Ohannes Kurkdjian
20816,d950355d6e442a1c908a,workshop of,print maker,Amsterdam,Bernard Picart
20817,d951991f8ac95681ffd4,mentioned on object,print maker,Amsterdam,Abraham Rademaker
20818,d952767eda3963ed7ed9,,print maker,Netherlands,Jan van Call (I)
20819,d95f65644e0b290a4f2c,mentioned on object,print maker,London,Paul van Somer (II)
20820,d96011f6c3d92adb7117,attributed to,,Amsterdam,Johanna Margaretha Piek
20821,d9635a30da20738df8fc,mentioned on object,,Netherlands,Engelsch Photographisch Etablissement
20822,d9684778dabadc576fde,,painter,,Willem Claesz. Heda
20823,d96a7f90bc65c8d45872,,painter,,Cornelis Troost
20824,d96b5bc3e2a68d0f5941,,,,L. Heldring
20825,d96c01a9b682c45c84bc,,,,anonymous
20826,d96c1a4abc08ac10cb19,,print maker,Amsterdam,Jan Luyken
20827,d96cbca936e38b70a627,,painter,,Emanuel de Witte
20828,d96ce7e73ab352b5c706,mentioned on object,print maker,Germany,Albrecht Altdorfer
20829,d96d986d8187ec853232,,painter,,Arnoud van Halen
20830,d971d637b7919c32654a,,,,anonymous
20831,d97327fead13000e97bf,mentioned on object,print maker,Netherlands,Abraham de Bruyn
20832,d9744136a3d34c8098ad,mentioned on object,print maker,Southern Netherlands,Cornelis van Caukercken
20833,d975eced0209599cd55f,mentioned on object,,Netherlands,Richard Tepe
20834,d97617f62862e99760e2,,,,anonymous
20835,d9771f670032a6048eff,mentioned on object,,,Auguste Garcin
20836,d9794538dffb81d79ded,mentioned on object,,Netherlands,Albert Greiner
20837,d9888570b650ef7c101f,mentioned on object,,Amsterdam,Albert Greiner
20838,d990504c393ca935266f,,print maker,Amsterdam,Wouter Johannes van Troostwijk
20839,d99081ed877cd5d96c59,attributed to,,Brussels,Jacques Lalaing
20840,d994c063ecdc6f833a41,possibly,,Rotterdam,Henri Plaut
20841,d995421ea22a5adb87d2,,,Berlin,Waldemar Titzenthaler
20842,d995c3317e2e76aaf508,mentioned on object,painter,,Hendrik Keun
20843,d9967659c2a8a01d00a6,,print maker,Utrecht,Hermanus Jan Hendrik van Rijkelijkhuysen
20844,d999c3b218e6fa0a5afd,,,,Giorgio Sommer
20845,d99d1f589b9984e4834d,,,Paris,Frank van der Salm
20846,d9a8484880f49ca6c617,,,Pompeii,Giorgio Sommer
20847,d9add3b9421d104c599c,,painter,,Mattheus Ignatius van Bree
20848,d9ae6c4b4c41cbd3db7c,,print maker,,Caspar Luyken
20849,d9aef36b970a57a13072,,painter,Northern Netherlands,anonymous
20850,d9b21c526324edab59d8,,painter,,Willem Bartel van der Kooi
20851,d9b31ef936b6fb7a9c8a,mentioned on object,publisher,Antwerp,Hieronymus Cock
20852,d9b4c5a00e64ec6b52e7,mentioned on object,print maker,,Benigno Bossi
20853,d9be6e0330e541f9ad75,attributed to,,Netherlands,Albert Kapteyn
20854,d9c60771e481535d4695,mentioned on object,print maker,Germany,Heinrich Aldegrever
20855,d9c65b21c62b4e7fd204,,,Surabaya,Herman Salzwedel
20856,d9ccb2b55d6a82974ca0,,print maker,Haarlem,Hendrick Goltzius
20857,d9cd7414dac0b23f384e,,,,L. Heldring
20858,d9d48ef6390536abbd6c,mentioned on object,print maker,Southern Netherlands,Elias van den Bossche
20859,d9d6bca0a8a1c12c0d8f,,painter,Northern Netherlands,anonymous
20860,d9d6e0022fe9f10f3902,mentioned on object,,,Pompeo Pozzi
20861,d9d774f578a1ab1a170f,mentioned on object,print maker,Amsterdam,Daniël Veelwaard (I)
20862,d9ded693085e0233c61c,,,Amsterdam,James Higson
20863,d9e07e9471dbca319661,mentioned on object,print maker,Netherlands,Johannes Everhardus Rijnboutt
20864,d9e592d27e99e8e26225,attributed to,,Sorrento,Giorgio Sommer
20866,d9e597744164461d4a57,mentioned on object,,,Juste Aurèle Meissonnier
20865,d9e597744164461d4a57,mentioned on object,print maker,,Antoine Hérisset
20867,d9e8acefb6efb28da16d,mentioned on object,print maker,Amsterdam,Jan Harmensz. Muller
20868,d9ebf0f3bc6d360015ff,,print maker,Northern Netherlands,anonymous
20869,d9eed9fd62558e896873,mentioned on object,print maker,Amsterdam,Gerard Valck
20870,d9f30267aacae39ed89b,copy after,painter,,Guercino
20871,d9f3bb3ef53ad9bc5c00,,,,Antoine Sevruguin
20872,d9fa04e3bdd0d5f5f8dd,,,,Polidorus Carolus Joannes Ego
20873,d9fb2fdf41a57d8157f9,,,Suriname,Théodore van Lelyveld
20874,d9fbddde63e4c75beb18,,,Netherlands,Richard Tepe
20875,d9fc850805e519d57651,,print maker,Netherlands,Romeyn de Hooghe
20876,d9fc9b9f0c8d65d00760,,painter,,Arnoud van Halen
20877,d9ff058b8e06a1cae3a7,,,,L. Heldring
20878,d9ff3015de0051c272dc,,,Netherlands,Pieter Oosterhuis
20879,da00204eacd444786429,,painter,,Jan ter Borch
20880,da003a4550d6169f356a,mentioned on object,print maker,Amsterdam,Wouter Johannes van Troostwijk
20881,da027d5bfe0b5cf7b669,,print maker,,anonymous
20882,da05121e87130d07dcbc,mentioned on object,print maker,Amsterdam,Abraham Rademaker
